probe,Mode,Aperture,TxFrequency_MHz,Location_mm,Voltage_V,PPP_MPa,PNP_abs_MPa,PkPk_MPa,source
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,3.4000000000000004,1.2314769691056913,1.7290286829268293,2.960505652032521,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,3.5,1.276708943089431,1.7800970406504066,3.0568059837398374,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,3.6,1.32340001300813,1.8297063024390245,3.153106315447155,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,3.7,1.3700910829268294,1.8793155642276425,3.2494066471544714,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,3.8000000000000003,1.4167821528455287,1.9289248260162604,3.3457069788617892,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,3.9000000000000004,1.4634732227642278,1.9785340878048783,3.4420073105691062,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,4.0,1.5101642926829268,2.028143349593496,3.538307642276423,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,4.1,1.556855362601626,2.0850480910569105,3.641903453658536,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,4.2,1.6035464325203252,2.1419528325203254,3.745499265040651,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,4.300000000000001,1.6502375024390246,2.1988575739837404,3.8490950764227656,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,4.4,1.6969285723577237,2.2557623154471544,3.9526908878048785,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,4.5,1.7436196422764227,2.312667056910569,4.056286699186992,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,4.6,1.7888516162601624,2.368112702439024,4.156964318699187,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,4.7,1.8340835902439026,2.4235583479674796,4.257641938211383,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,4.800000000000001,1.879315564227643,2.479003993495935,4.358319557723578,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,4.9,1.9245475382113826,2.5344496390243902,4.458997177235773,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,5.0,1.9697795121951223,2.589895284552845,4.559674796747967,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,5.1,2.0135523902439023,2.6395045463414633,4.653056936585365,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,5.2,2.0573252682926833,2.689113808130081,4.746439076422765,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,5.300000000000001,2.1010981463414637,2.7387230699186995,4.839821216260163,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,5.4,2.1448710243902442,2.7883323317073168,4.933203356097562,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,5.5,2.1886439024390243,2.837941593495935,5.026585495934959,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,5.6,2.222203108943089,2.889009951219512,5.111213060162601,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,5.700000000000001,2.255762315447155,2.94007830894309,5.195840624390245,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,5.800000000000001,2.2893215219512197,2.9911466666666673,5.280468188617887,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,5.9,2.322880728455285,3.042215024390244,5.365095752845528,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,6.0,2.35643993495935,3.0932833821138215,5.449723317073171,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,6.1,2.3972946211382116,3.1501881235772355,5.547482744715445,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,6.200000000000001,2.438149307317074,3.2070928650406514,5.645242172357724,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,6.300000000000001,2.4790039934959354,3.263997606504066,5.7430016,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,6.4,2.519858679674797,3.320902347967481,5.840761027642277,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,6.5,2.5607133658536587,3.377807089430895,5.938520455284553,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,6.6,2.595731668292683,3.425957255284553,6.021688923577235,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,6.700000000000001,2.6307499707317072,3.474107421138212,6.104857391869919,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,6.800000000000001,2.6657682731707317,3.52225758699187,6.188025860162601,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,6.9,2.700786575609756,3.5704077528455285,6.271194328455284,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,7.0,2.7358048780487807,3.618557918699187,6.354362796747967,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,7.1,2.770823180487805,3.669626276422764,6.440449456910568,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,7.200000000000001,2.8058414829268297,3.7206946341463416,6.526536117073172,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,7.300000000000001,2.8408597853658537,3.7717629918699185,6.612622777235774,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,7.4,2.8758780878048777,3.822831349593496,6.698709437398375,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,7.5,2.9108963902439022,3.873899707317073,6.784796097560977,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,7.6,2.935701021138211,3.9205907772357724,6.856291798373984,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,7.700000000000001,2.960505652032521,3.9672818471544726,6.927787499186994,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,7.800000000000001,2.985310282926829,4.013972917073172,6.999283200000002,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,7.9,3.0101149138211385,4.060663986991871,7.07077890081301,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,8.0,3.034919544715447,4.10735505691057,7.142274601626017,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,8.1,3.0568059837398374,4.15112793495935,7.2079339186991875,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,8.200000000000001,3.0786924227642274,4.194900813008131,7.27359323577236,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,8.3,3.1005788617886183,4.238673691056911,7.3392525528455295,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,8.4,3.122465300813008,4.28244656910569,7.404911869918699,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,8.5,3.1443517398373984,4.326219447154471,7.47057118699187,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,8.6,3.16331998699187,4.37145142113821,7.534771408130081,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,8.700000000000001,3.1822882341463417,4.416683395121951,7.598971629268293,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,8.8,3.201256481300813,4.461915369105691,7.6631718504065045,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,8.9,3.220224728455284,4.50714734308943,7.727372071544716,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,9.0,3.2391929756097557,4.552379317073171,7.791572292682927,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,9.1,3.2639976065040646,4.587397619512195,7.85139522601626,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,9.200000000000001,3.288802237398374,4.62241592195122,7.911218159349595,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,9.3,3.313606868292683,4.6574342243902445,7.971041092682928,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,9.4,3.338411499186992,4.692452526829269,8.03086402601626,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,9.5,3.363216130081301,4.727470829268293,8.090686959349593,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,9.6,3.3705116097560976,4.759570939837399,8.130082549593496,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,9.7,3.3778070894308945,4.791671050406505,8.169478139837398,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,9.8,3.3851025691056913,4.82377116097561,8.2088737300813,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,9.9,3.392398048780488,4.855871271544716,8.248269320325203,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,10.0,3.3996935284552845,4.887971382113822,8.287664910569108,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,10.1,3.408448104065041,4.917153300813008,8.325601404878048,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,10.2,3.417202679674797,4.9463352195121955,8.36353789918699,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,10.3,3.425957255284553,4.975517138211382,8.401474393495935,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,10.4,3.434711830894309,5.004699056910569,8.439410887804877,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,10.5,3.443466406504065,5.0338809756097564,8.47734738211382,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,10.6,3.4565982699186995,5.065981086178862,8.52257935609756,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,10.7,3.4697301333333335,5.098081196747968,8.5678113300813,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,10.8,3.482861996747968,5.130181307317073,8.613043304065041,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,10.9,3.495993860162602,5.162281417886179,8.65827527804878,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,11.0,3.509125723577236,5.194381528455284,8.703507252032521,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,11.1,3.516421203252033,5.2250225430894295,8.741443746341464,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,11.200000000000001,3.52371668292683,5.255663557723577,8.779380240650408,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,11.3,3.531012162601626,5.286304572357723,8.817316734959352,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,11.4,3.5383076422764232,5.316945586991869,8.855253229268294,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,11.5,3.54560312195122,5.347586601626015,8.893189723577237,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,11.6,3.552898601626017,5.372391232520324,8.925289834146342,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,11.700000000000001,3.5601940813008137,5.397195863414634,8.957389944715448,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,11.8,3.5674895609756105,5.422000494308943,8.989490055284554,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,11.9,3.574785040650407,5.4468051252032526,9.02159016585366,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,12.0,3.5820805203252033,5.471609756097561,9.053690276422765,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,12.1,3.5849987121951217,5.489118907317073,9.074117619512196,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,12.200000000000001,3.587916904065041,5.506628058536585,9.094544962601628,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,12.3,3.5908350959349593,5.524137209756098,9.114972305691055,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,12.4,3.5937532878048777,5.5416463609756095,9.135399648780487,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,12.5,3.5966714796747965,5.5591555121951215,9.155826991869917,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,12.6,3.5937532878048777,5.575205567479673,9.16895885528455,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,12.700000000000001,3.5908350959349593,5.591255622764227,9.182090718699186,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,12.8,3.587916904065041,5.607305678048781,9.19522258211382,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,12.9,3.5849987121951217,5.623355733333334,9.208354445528453,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,13.0,3.5820805203252033,5.6394057886178866,9.221486308943089,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,13.1,3.5849987121951217,5.652537652032521,9.23753636422764,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,13.200000000000001,3.587916904065041,5.665669515447155,9.253586419512194,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,13.299999999999999,3.5908350959349593,5.678801378861789,9.269636474796746,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,13.399999999999999,3.5937532878048777,5.6919332422764235,9.285686530081298,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,13.5,3.5966714796747965,5.705065105691057,9.301736585365852,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,13.6,3.5966714796747965,5.710901489430895,9.30757296910569,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,13.7,3.5966714796747965,5.716737873170732,9.313409352845527,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,13.799999999999999,3.5966714796747965,5.72257425691057,9.319245736585364,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,13.899999999999999,3.5966714796747965,5.728410640650407,9.325082120325202,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,14.0,3.5966714796747965,5.734247024390244,9.330918504065039,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,14.1,3.606885151219512,5.740083408130082,9.346968559349593,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,14.2,3.6170988227642273,5.74591979186992,9.363018614634147,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,14.299999999999999,3.627312494308943,5.7517561756097555,9.379068669918698,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,14.399999999999999,3.637526165853658,5.757592559349593,9.39511872520325,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,14.5,3.647739837398374,5.763428943089431,9.411168780487804,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,14.6,3.660871700813008,5.7692653268292675,9.430137027642274,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,14.7,3.6740035642276423,5.775101710569105,9.449105274796748,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,14.799999999999999,3.6871354276422768,5.780938094308944,9.468073521951219,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,14.899999999999999,3.7002672910569108,5.78677447804878,9.48704176910569,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,15.0,3.7133991544715452,5.792610861788618,9.506010016260163,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,15.1,3.710480962601627,5.795529053658537,9.506010016260163,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,15.2,3.707562770731708,5.798447245528456,9.506010016260163,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,15.299999999999999,3.7046445788617888,5.801365437398373,9.506010016260163,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,15.399999999999999,3.701726386991871,5.804283629268293,9.506010016260163,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,15.5,3.6988081951219516,5.807201821138211,9.506010016260163,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,15.6,3.704644578861789,5.807201821138211,9.5118464,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,15.7,3.7104809626016264,5.807201821138211,9.517682783739838,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,15.799999999999999,3.716317346341463,5.807201821138211,9.523519167479675,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,15.9,3.7221537300813017,5.807201821138211,9.529355551219513,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,16.0,3.7279901138211384,5.807201821138211,9.53519193495935,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,16.1,3.736744689430895,5.811579108943089,9.548323798373984,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,16.2,3.7454992650406504,5.815956396747967,9.561455661788617,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,16.299999999999997,3.7542538406504065,5.820333684552844,9.57458752520325,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,16.4,3.7630084162601625,5.824710972357723,9.587719388617886,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,16.5,3.771762991869919,5.829088260162601,9.60085125203252,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,16.6,3.7878130471544718,5.829088260162601,9.616901307317073,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,16.7,3.803863102439024,5.829088260162601,9.632951362601625,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,16.799999999999997,3.8199131577235765,5.829088260162601,9.64900141788618,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,16.9,3.8359632130081303,5.829088260162601,9.665051473170731,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,17.0,3.852013268292683,5.829088260162601,9.681101528455285,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,17.1,3.8534723642276427,5.829088260162601,9.682560624390243,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,17.2,3.854931460162602,5.829088260162601,9.684019720325203,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,17.3,3.856390556097561,5.829088260162601,9.685478816260163,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,17.4,3.8578496520325203,5.829088260162601,9.686937912195122,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,17.5,3.8593087479674795,5.829088260162601,9.688397008130082,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,17.6,3.8490950764227643,5.8305473560975605,9.679642432520325,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,17.7,3.8388814048780486,5.8320064520325205,9.67088785691057,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,17.8,3.8286677333333334,5.83346554796748,9.662133281300813,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,17.9,3.818454061788618,5.834924643902439,9.653378705691056,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,18.0,3.808240390243902,5.836383739837398,9.6446241300813,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,18.1,3.8024040065040645,5.836383739837398,9.638787746341462,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,18.2,3.7965676227642273,5.836383739837398,9.632951362601625,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,18.3,3.79073123902439,5.836383739837398,9.627114978861787,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,18.4,3.7848948552845525,5.836383739837398,9.62127859512195,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,18.5,3.7790584715447153,5.836383739837398,9.615442211382113,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,18.6,3.7732220878048777,5.836383739837398,9.609605827642275,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,18.7,3.767385704065041,5.836383739837398,9.603769443902438,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,18.8,3.7615493203252033,5.836383739837398,9.597933060162603,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,18.9,3.755712936585366,5.836383739837398,9.592096676422765,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,19.0,3.7498765528455285,5.836383739837398,9.586260292682928,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,19.1,3.7498765528455285,5.836383739837398,9.586260292682928,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,19.2,3.7498765528455285,5.836383739837398,9.586260292682928,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,19.3,3.7498765528455285,5.836383739837398,9.586260292682928,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,19.4,3.7498765528455285,5.836383739837398,9.586260292682928,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,19.5,3.7498765528455285,5.836383739837398,9.586260292682928,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,19.6,3.754253840650407,5.836383739837398,9.590637580487806,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,19.7,3.758631128455285,5.836383739837398,9.595014868292683,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,19.8,3.7630084162601625,5.836383739837398,9.599392156097561,pBmode_6mm_2022-03-25@20-08-59.mat
220325-L22X-fUSi,pBmode,40.0,15.625,6mm,19.9,3.767385704065041,5.836383739837398,9.603769443902438,pBmode_6mm_2022-03-25@20-08-59.mat
